TransactionID,TransactionDate,Amount,MerchantID,TransactionType,Location,IsFraud
65106,19-06-2024,1318.28,683,purchase,Houston,0
65107,06-02-2024,3751.73,404,refund,Philadelphia,0
65108,12-06-2024,3550.61,138,purchase,San Diego,0
65109,24-08-2024,913.07,981,purchase,San Jose,0
65110,12-04-2024,3392.11,350,purchase,New York,0
65111,12-09-2024,2653.46,839,refund,Houston,0
65112,23-07-2024,2685.13,883,refund,Dallas,0
65113,14-07-2024,4838.58,809,purchase,Dallas,0
65114,04-12-2023,2685.95,169,purchase,Philadelphia,0
65115,05-12-2023,3926.86,816,refund,Phoenix,0
65116,08-03-2024,2793.8,608,purchase,San Jose,0
65117,18-06-2024,2427.48,531,purchase,San Jose,0
65118,16-02-2024,261.13,907,purchase,Dallas,0
65119,04-04-2024,3458.84,193,refund,New York,0
65120,10-02-2024,3755.51,331,purchase,Dallas,0
65121,18-05-2024,4215.94,466,refund,Chicago,0
65122,04-12-2023,691.56,237,purchase,Houston,0
65123,17-09-2024,1717.02,991,refund,San Diego,0
65124,09-06-2024,3780.44,420,purchase,Houston,1
65125,25-03-2024,2078.61,396,purchase,Philadelphia,0
65126,04-06-2024,1612.58,726,purchase,Philadelphia,0
65127,28-07-2024,2777.1,219,refund,Phoenix,0
65128,03-10-2024,2687.21,480,purchase,Phoenix,0
65129,25-11-2023,1981.93,569,purchase,Philadelphia,0
65130,14-09-2024,3639.24,127,purchase,Los Angeles,0
65131,18-11-2023,2869.83,736,purchase,Dallas,0
65132,15-12-2023,2073.62,896,purchase,Philadelphia,0
65133,07-10-2024,681.69,429,purchase,Philadelphia,0
65134,20-03-2024,2873.54,425,refund,San Jose,0
65135,18-01-2024,3549.26,62,refund,San Diego,0
65136,21-06-2024,465.59,394,purchase,Philadelphia,0
65137,19-09-2024,4989.56,315,refund,Houston,0
65138,12-06-2024,543.33,836,purchase,Philadelphia,0
65139,06-04-2024,1494.19,330,refund,Los Angeles,0
65140,14-04-2024,835.74,452,refund,Houston,0
65141,27-08-2024,3437.98,378,purchase,New York,0
65142,26-07-2024,597.15,544,purchase,Philadelphia,0
65143,24-11-2023,1294.97,841,refund,Phoenix,0
65144,18-03-2024,3629.95,395,refund,New York,0
65145,03-01-2024,285.76,557,purchase,Chicago,0
65146,08-05-2024,643.86,392,purchase,New York,0
65147,01-12-2023,3833.26,488,purchase,San Jose,0
65148,28-08-2024,1297.2,159,refund,Los Angeles,0
65149,17-05-2024,730.82,340,refund,San Jose,0
65150,30-04-2024,3285.9,300,refund,Chicago,0
65151,14-07-2024,4925,603,purchase,Dallas,0
65152,15-08-2024,3395.54,821,purchase,Philadelphia,0
65153,09-01-2024,1507.95,187,refund,San Diego,0
65154,28-07-2024,4235.75,977,refund,San Antonio,0
65155,22-08-2024,4076.25,364,refund,Los Angeles,0
65156,06-12-2023,3439.11,149,refund,Dallas,0
65157,10-06-2024,553.82,41,refund,Phoenix,0
65158,06-02-2024,2548.84,347,purchase,New York,0
65159,22-04-2024,713.51,455,refund,New York,0
65160,22-05-2024,506.79,310,refund,San Antonio,0
65161,01-12-2023,3217.72,885,purchase,Dallas,0
65162,03-07-2024,3316.02,409,purchase,New York,0
65163,20-05-2024,54.74,648,purchase,Los Angeles,0
65164,05-03-2024,1435.87,547,purchase,Phoenix,0
65165,13-04-2024,3626.77,229,purchase,Houston,0
65166,19-05-2024,3467.27,28,purchase,Philadelphia,0
65167,28-02-2024,3237.95,4,refund,Dallas,0
65168,01-04-2024,3710.26,750,purchase,San Diego,0
65169,01-05-2024,2913.64,170,refund,Philadelphia,0
65170,15-10-2024,4777.12,870,purchase,San Diego,1
65171,28-10-2023,3642.69,886,purchase,San Jose,0
65172,08-02-2024,2105.11,221,purchase,Dallas,0
65173,04-07-2024,677.83,131,purchase,Phoenix,0
65174,02-10-2024,4802.24,121,purchase,Philadelphia,0
65175,30-10-2023,907.52,771,purchase,Chicago,0
65176,28-11-2023,2535.63,75,purchase,San Antonio,0
65177,30-04-2024,838.16,720,purchase,Phoenix,0
65178,14-04-2024,463.61,700,purchase,San Antonio,1
65179,14-05-2024,4102.68,701,purchase,Los Angeles,0
65180,25-09-2024,1473.76,887,refund,Dallas,0
65181,16-10-2024,2714.4,677,purchase,Dallas,0
65182,20-11-2023,1909.53,515,refund,San Jose,0
65183,13-03-2024,554.24,386,purchase,San Jose,0
65184,20-03-2024,1105.32,361,purchase,San Antonio,0
65185,08-06-2024,3388.26,629,purchase,New York,0
65186,27-10-2023,3377.87,41,purchase,San Jose,0
65187,16-01-2024,2501.92,185,refund,Chicago,0
65188,08-04-2024,871.96,734,purchase,San Jose,0
65189,23-05-2024,249.45,238,refund,San Antonio,0
65190,09-02-2024,4188.85,887,refund,Dallas,0
65191,17-12-2023,2304.03,358,purchase,Chicago,0
65192,10-02-2024,1239.66,256,purchase,Houston,0
65193,22-04-2024,3034.09,66,refund,San Diego,0
65194,09-05-2024,3767.86,309,purchase,San Antonio,0
65195,05-11-2023,2300.45,546,purchase,San Antonio,0
65196,11-05-2024,1485.12,434,refund,Los Angeles,0
65197,18-09-2024,4056.73,380,refund,Philadelphia,0
65198,04-03-2024,3048.99,5,purchase,San Diego,0
65199,16-06-2024,2411.36,460,refund,Chicago,0
65200,30-11-2023,2909.92,303,purchase,Chicago,0
65201,17-05-2024,4165.53,212,refund,San Antonio,0
65202,08-09-2024,2239.29,205,refund,Los Angeles,0
65203,04-05-2024,1751.59,382,refund,Philadelphia,0
65204,11-01-2024,442.86,448,purchase,Phoenix,0
65205,02-10-2024,1254.87,99,purchase,Chicago,0
65206,12-10-2024,4498.28,964,purchase,Phoenix,0
65207,09-01-2024,1365.69,960,refund,San Antonio,0
65208,22-10-2023,828.4,361,purchase,San Jose,0
65209,28-06-2024,562.51,823,refund,San Antonio,0
65210,17-09-2024,2949.64,221,purchase,Philadelphia,0
65211,02-12-2023,2785.01,857,purchase,Phoenix,0
65212,05-12-2023,1563.24,376,purchase,Dallas,0
65213,31-12-2023,4430.02,601,purchase,San Jose,0
65214,18-05-2024,1536.93,975,purchase,San Jose,0
65215,05-12-2023,1993.67,999,purchase,San Antonio,0
65216,03-12-2023,1623.81,551,refund,San Antonio,0
65217,27-10-2023,4108.23,848,refund,Phoenix,0
65218,24-08-2024,2693.02,987,purchase,Chicago,0
65219,12-06-2024,782.72,370,purchase,Chicago,0
65220,21-04-2024,2523.96,335,purchase,San Antonio,0
65221,11-03-2024,3880.8,582,purchase,San Jose,0
65222,30-08-2024,849.16,714,refund,Chicago,0
65223,28-05-2024,1505.18,344,purchase,San Jose,0
65224,11-01-2024,3266.58,460,purchase,Los Angeles,0
65225,19-10-2024,256.44,936,purchase,New York,0
65226,05-07-2024,1709.4,10,refund,Houston,0
65227,07-11-2023,2563.33,810,refund,Philadelphia,0
65228,11-07-2024,2512.97,609,refund,San Antonio,0
65229,02-12-2023,3.88,991,refund,Los Angeles,0
65230,26-03-2024,1672.01,319,refund,San Jose,0
65231,27-09-2024,2665.26,750,refund,New York,0
65232,27-08-2024,1441.22,383,refund,Chicago,0
65233,01-06-2024,1335.02,708,refund,Phoenix,0
65234,09-04-2024,2487.9,377,refund,Dallas,0
65235,05-10-2024,1919.1,14,refund,Houston,0
65236,31-05-2024,2453.75,638,purchase,Los Angeles,0
65237,11-04-2024,3885.36,737,refund,Los Angeles,0
65238,14-02-2024,2759.47,526,purchase,Dallas,0
65239,21-07-2024,3796.41,135,purchase,Phoenix,0
65240,09-11-2023,861.66,997,purchase,Chicago,0
65241,02-02-2024,4678.02,273,refund,San Jose,0
65242,25-05-2024,4918.14,653,refund,Phoenix,0
65243,20-03-2024,45.13,356,refund,San Diego,0
65244,22-12-2023,2613.57,40,refund,Los Angeles,0
65245,05-04-2024,56.37,330,purchase,Los Angeles,0
65246,09-08-2024,62.97,898,purchase,Houston,0
65247,09-07-2024,1527.5,907,refund,Houston,0
65248,27-12-2023,2880.95,572,purchase,Phoenix,1
65249,19-03-2024,2730.16,611,purchase,Houston,0
65250,26-08-2024,4071.76,808,refund,San Diego,0
65251,20-10-2024,1999.12,708,refund,Dallas,0
65252,13-07-2024,4784.35,150,purchase,Chicago,0
65253,19-03-2024,1826.15,474,purchase,New York,0
65254,25-07-2024,3789.07,498,purchase,New York,0
65255,10-10-2024,4545.01,329,purchase,Phoenix,0
65256,26-01-2024,2706.17,946,refund,Chicago,0
65257,22-06-2024,360.83,855,refund,Dallas,0
65258,26-10-2023,1655.28,430,purchase,Houston,0
65259,20-11-2023,4848.86,253,refund,New York,0
65260,31-08-2024,241.57,427,purchase,San Jose,0
65261,03-09-2024,1853.73,248,purchase,Phoenix,0
65262,08-05-2024,3237.09,781,purchase,San Diego,0
65263,01-02-2024,3983.31,164,purchase,Los Angeles,0
65264,13-07-2024,286.44,248,refund,San Diego,0
65265,26-10-2023,1439.76,726,refund,San Antonio,0
65266,23-06-2024,2093.2,597,refund,San Jose,0
65267,16-03-2024,1844.81,822,refund,San Antonio,0
65268,02-08-2024,1014.33,478,refund,Los Angeles,0
65269,26-09-2024,4456.2,718,refund,San Jose,0
65270,07-07-2024,2417.09,193,refund,Philadelphia,0
65271,06-02-2024,1231.67,474,refund,Dallas,0
65272,11-02-2024,2589.23,649,refund,San Jose,0
65273,21-04-2024,3397.59,834,purchase,San Antonio,0
65274,08-08-2024,365,748,refund,Los Angeles,0
65275,15-01-2024,144.15,98,purchase,San Jose,0
65276,13-02-2024,550,307,refund,Philadelphia,0
65277,27-05-2024,251.68,391,refund,Chicago,0
65278,10-01-2024,1838.2,818,refund,New York,0
65279,18-07-2024,2657.15,719,refund,San Diego,0
65280,03-09-2024,1984.81,344,refund,Philadelphia,0
65281,22-09-2024,3390.58,775,purchase,San Jose,0
65282,11-01-2024,2835.28,885,refund,Los Angeles,0
65283,20-07-2024,805.61,330,refund,Los Angeles,0
65284,18-08-2024,4996.4,821,purchase,Dallas,0
65285,21-09-2024,2610.04,66,refund,Los Angeles,0
65286,15-05-2024,3444.04,557,purchase,San Antonio,0
65287,15-04-2024,1320.32,414,refund,San Jose,0
65288,03-12-2023,1972.04,898,refund,Houston,0
65289,16-09-2024,4463.4,295,refund,Dallas,0
65290,11-07-2024,1933.54,990,refund,San Diego,0
65291,13-08-2024,2719.37,787,purchase,Dallas,0
65292,11-07-2024,3912.43,948,refund,New York,0
65293,27-10-2023,4025.35,589,purchase,Chicago,0
65294,07-06-2024,352.12,819,refund,Phoenix,0
65295,27-09-2024,739.19,217,purchase,San Antonio,0
65296,28-01-2024,1612.97,193,purchase,San Antonio,0
65297,21-04-2024,1257.07,450,refund,Los Angeles,0
65298,17-01-2024,3650.88,907,purchase,San Diego,0
65299,28-02-2024,4460.76,600,purchase,San Antonio,0
65300,29-05-2024,1899.07,626,refund,Houston,0
65301,07-12-2023,1673.84,317,refund,Los Angeles,0
65302,14-10-2024,2729.21,564,refund,Dallas,0
65303,05-04-2024,948.79,216,refund,San Jose,0
65304,09-02-2024,2827.64,302,refund,Chicago,0
65305,11-05-2024,4315.05,858,purchase,Los Angeles,0
65306,08-12-2023,224.2,306,refund,New York,0
65307,16-12-2023,4897.47,474,refund,San Diego,0
65308,31-03-2024,4599.69,653,purchase,San Diego,0
65309,09-06-2024,3907.63,931,refund,Los Angeles,0
65310,26-11-2023,4035.88,679,refund,San Antonio,0
65311,25-02-2024,1315.84,957,purchase,Los Angeles,0
65312,06-03-2024,1343.68,441,purchase,San Jose,0
65313,25-06-2024,2833.17,624,purchase,New York,0
65314,02-11-2023,1510.99,918,refund,Dallas,0
65315,24-08-2024,4968.27,551,purchase,Chicago,0
65316,21-12-2023,1923.12,986,purchase,San Diego,0
65317,18-07-2024,563.62,980,purchase,San Diego,0
65318,10-06-2024,3869.94,86,refund,San Diego,0
65319,30-11-2023,1367.05,907,purchase,New York,0
65320,18-03-2024,1686.1,819,refund,Chicago,0
65321,03-10-2024,803.6,807,purchase,San Diego,0
65322,03-04-2024,891.72,214,refund,Dallas,0
65323,22-09-2024,4536.68,64,refund,Dallas,0
65324,26-03-2024,709.34,926,purchase,San Jose,0
65325,26-05-2024,3020.42,771,purchase,Philadelphia,0
65326,21-04-2024,538.98,153,refund,New York,0
65327,23-10-2023,4043.44,60,refund,San Diego,0
65328,02-01-2024,4591.83,430,refund,Chicago,0
65329,01-01-2024,1685.61,701,purchase,San Jose,0
65330,19-04-2024,1168.94,501,refund,Philadelphia,0
65331,23-04-2024,2385.04,767,purchase,San Diego,0
65332,15-02-2024,2594.39,641,purchase,Chicago,0
65333,19-08-2024,2067.47,30,purchase,San Diego,0
65334,03-07-2024,504.48,602,refund,Chicago,1
65335,26-05-2024,327.02,29,refund,Phoenix,0
65336,09-08-2024,574.83,98,purchase,San Diego,0
65337,14-03-2024,3175.75,645,purchase,New York,0
65338,17-10-2024,3087.11,136,refund,Philadelphia,0
65339,03-01-2024,3783.29,644,purchase,Dallas,0
65340,25-02-2024,4776.94,947,purchase,San Diego,0
65341,06-06-2024,468.29,709,refund,Phoenix,0
65342,26-03-2024,2031.66,363,purchase,New York,0
65343,04-02-2024,797.18,605,refund,Phoenix,0
65344,16-01-2024,1672.99,645,purchase,Chicago,0
65345,12-11-2023,1432.51,952,refund,Dallas,0
65346,06-09-2024,652.76,71,purchase,San Antonio,0
65347,16-07-2024,3824.92,903,refund,San Antonio,0
65348,07-07-2024,1437.17,52,purchase,Chicago,0
65349,16-01-2024,4944.32,636,purchase,Dallas,0
65350,26-03-2024,3959.05,236,purchase,Chicago,0
65351,13-03-2024,3157.02,339,purchase,San Jose,0
65352,23-07-2024,1685.72,771,purchase,San Antonio,0
65353,27-10-2023,4836.2,433,purchase,San Jose,0
65354,10-08-2024,4372.45,619,refund,Phoenix,0
65355,24-09-2024,4762.64,267,purchase,Los Angeles,0
65356,16-11-2023,156.32,522,purchase,San Jose,0
65357,27-11-2023,3811.22,327,refund,Phoenix,0
65358,15-07-2024,3737.4,999,refund,San Jose,0
65359,12-01-2024,2073.25,672,refund,New York,0
65360,12-07-2024,636.66,238,purchase,San Diego,0
65361,04-08-2024,3493.61,266,refund,San Diego,0
65362,29-09-2024,3675.57,149,purchase,Los Angeles,0
65363,06-06-2024,2336.32,931,refund,Los Angeles,0
65364,12-11-2023,2334.72,472,refund,Dallas,0
65365,15-10-2024,1954.09,452,purchase,San Diego,0
65366,11-12-2023,2005.44,194,refund,San Jose,0
65367,15-12-2023,1213.09,704,purchase,San Jose,0
65368,14-11-2023,1685.06,174,refund,San Antonio,0
65369,04-08-2024,1830.85,770,purchase,Chicago,0
65370,20-07-2024,1812.37,174,refund,Los Angeles,0
65371,09-12-2023,1468.23,484,refund,Phoenix,0
65372,22-10-2023,4504.51,365,refund,Phoenix,0
65373,22-08-2024,1124.91,713,refund,Dallas,0
65374,24-12-2023,4754.2,783,purchase,San Diego,0
65375,31-05-2024,4679.84,70,refund,Los Angeles,0
65376,22-09-2024,3213.88,622,refund,San Jose,0
65377,21-11-2023,3812.45,543,purchase,Houston,0
65378,10-05-2024,2715.32,312,purchase,Houston,0
65379,13-09-2024,2570.34,730,refund,New York,0
65380,01-03-2024,1810.17,363,refund,San Antonio,0
65381,19-01-2024,4916.21,590,refund,Dallas,0
65382,25-01-2024,3590.81,497,refund,Phoenix,0
65383,04-10-2024,2662.43,648,purchase,San Antonio,0
65384,04-05-2024,1506.75,197,purchase,Los Angeles,0
65385,10-03-2024,1663.96,297,refund,Dallas,0
65386,24-09-2024,3219.18,209,refund,Dallas,0
65387,15-01-2024,1587.46,217,purchase,Phoenix,0
65388,19-06-2024,3854.38,902,purchase,San Diego,0
65389,13-04-2024,4872.09,51,refund,Los Angeles,0
65390,11-12-2023,4467.71,192,refund,Los Angeles,0
65391,29-12-2023,933.02,579,purchase,Chicago,0
65392,05-08-2024,3069.91,358,refund,Phoenix,0
65393,04-04-2024,2236.86,51,refund,New York,0
65394,19-02-2024,1247.15,122,refund,Phoenix,0
65395,03-07-2024,3926.69,843,refund,Los Angeles,0
65396,06-07-2024,3681.97,951,refund,Chicago,0
65397,07-07-2024,2827.51,505,purchase,Chicago,0
65398,07-06-2024,657.06,333,purchase,Phoenix,0
65399,15-07-2024,2297.65,249,refund,Chicago,0
65400,07-01-2024,3720.73,868,purchase,San Diego,0
65401,06-07-2024,1099.47,9,purchase,San Jose,0
65402,02-03-2024,1319.47,590,purchase,Los Angeles,0
65403,11-12-2023,1594.2,379,refund,Chicago,0
65404,16-06-2024,330.49,151,purchase,Phoenix,0
65405,19-11-2023,3153.03,820,refund,Chicago,0
65406,04-03-2024,1346.95,574,purchase,Chicago,0
65407,07-08-2024,4873.8,387,refund,Los Angeles,0
65408,11-10-2024,521.83,296,purchase,Phoenix,0
65409,30-07-2024,4399.65,570,purchase,San Antonio,0
65410,14-11-2023,3623.99,892,purchase,San Diego,0
65411,24-05-2024,1531.03,675,refund,Los Angeles,0
65412,05-06-2024,2199.64,71,refund,Houston,0
65413,08-04-2024,2633.69,53,purchase,Dallas,0
65414,23-01-2024,4772.47,853,purchase,Houston,0
65415,18-06-2024,4820.81,806,refund,Phoenix,0
65416,10-05-2024,1286.07,751,purchase,Phoenix,0
65417,14-12-2023,3632.65,717,purchase,San Antonio,0
65418,16-08-2024,2967.78,400,purchase,San Diego,0
65419,14-04-2024,723.87,33,refund,San Jose,0
65420,15-11-2023,2898.32,19,purchase,Los Angeles,0
65421,01-05-2024,1931,808,purchase,Los Angeles,0
65422,15-01-2024,554.05,196,refund,Philadelphia,0
65423,17-07-2024,2538.27,382,purchase,New York,0
65424,09-12-2023,3386.6,469,refund,San Diego,0
65425,23-07-2024,4706.89,94,refund,Houston,0
65426,01-02-2024,357.18,181,purchase,Houston,0
65427,26-03-2024,4377.39,937,refund,New York,0
65428,26-10-2023,3106.74,228,purchase,Philadelphia,0
65429,11-05-2024,3950.35,617,purchase,Houston,0
65430,21-08-2024,3456.21,132,refund,Phoenix,0
65431,09-03-2024,215.48,901,purchase,Chicago,0
65432,26-06-2024,1546.47,799,refund,San Diego,0
65433,27-01-2024,2568.73,228,purchase,Los Angeles,0
65434,22-05-2024,3399.14,725,refund,San Antonio,0
65435,18-08-2024,2688.03,405,purchase,San Diego,0
65436,26-04-2024,3154.91,959,purchase,Chicago,0
65437,14-10-2024,1226.19,14,refund,New York,0
65438,21-02-2024,3706.3,406,refund,New York,0
65439,23-04-2024,1022.22,614,refund,Chicago,0
65440,13-04-2024,3978.75,953,purchase,Los Angeles,0
65441,26-08-2024,2459.82,813,purchase,New York,0
65442,25-03-2024,4684.27,601,refund,San Diego,0
65443,08-09-2024,3205.38,839,refund,San Diego,0
65444,31-08-2024,1554.55,904,purchase,San Antonio,0
65445,03-02-2024,495.35,88,refund,San Jose,0
65446,30-03-2024,1232.78,115,refund,San Diego,0
65447,14-09-2024,753.95,258,purchase,Philadelphia,0
65448,19-04-2024,703.5,112,refund,Chicago,0
65449,31-05-2024,924.66,626,purchase,San Diego,0
65450,05-04-2024,4072.83,170,refund,Chicago,0
65451,31-03-2024,755.77,362,purchase,San Diego,0
65452,08-10-2024,968.15,304,purchase,Houston,1
65453,27-04-2024,4331.48,901,refund,San Antonio,0
65454,24-02-2024,739.96,536,refund,Philadelphia,0
65455,04-03-2024,3749.46,28,refund,San Jose,0
65456,25-04-2024,720.84,136,refund,Dallas,0
65457,15-12-2023,3301.87,140,purchase,Chicago,0
65458,16-11-2023,1637.8,563,purchase,Phoenix,0
65459,29-05-2024,382.51,658,purchase,New York,1
65460,03-04-2024,2946.42,492,refund,New York,0
65461,30-05-2024,476.63,128,refund,Houston,0
65462,19-12-2023,168.87,628,purchase,New York,0
65463,05-06-2024,724.43,696,refund,San Jose,0
65464,31-12-2023,3221.92,866,refund,Chicago,0
65465,15-11-2023,3362.86,772,refund,San Diego,0
65466,15-04-2024,1124.43,793,refund,San Antonio,0
65467,11-05-2024,4466.09,726,refund,San Jose,0
65468,13-09-2024,62.8,228,purchase,Los Angeles,0
65469,06-09-2024,2006.88,363,purchase,Houston,0
65470,03-07-2024,3590.4,634,refund,New York,0
65471,30-03-2024,2248.36,340,refund,Philadelphia,0
65472,03-01-2024,1930.75,281,refund,New York,0
65473,30-06-2024,1148.94,873,purchase,Chicago,0
65474,31-05-2024,3630.25,578,refund,Chicago,0
65475,05-09-2024,3465.38,339,purchase,San Diego,0
65476,21-08-2024,102.58,449,purchase,Los Angeles,0
65477,19-02-2024,623.7,646,purchase,San Antonio,0
65478,11-02-2024,3094.27,301,purchase,Los Angeles,0
65479,14-09-2024,2269.7,805,purchase,Chicago,0
65480,18-05-2024,3240,483,refund,Los Angeles,0
65481,15-05-2024,1090.46,273,refund,Philadelphia,0
65482,17-02-2024,1024.54,189,purchase,San Antonio,0
65483,25-11-2023,3011.47,26,purchase,San Diego,0
65484,29-05-2024,3534.66,301,refund,Phoenix,0
65485,26-06-2024,3860.19,714,refund,Houston,0
65486,21-12-2023,3290.6,450,refund,Los Angeles,0
65487,22-03-2024,4453.9,605,purchase,Houston,0
65488,25-12-2023,510.81,67,purchase,Houston,0
65489,04-10-2024,3531.09,83,purchase,San Antonio,0
65490,26-11-2023,1121.28,684,refund,Houston,0
65491,20-08-2024,1224.56,893,refund,Philadelphia,0
65492,02-10-2024,3551.42,522,refund,San Jose,0
65493,27-09-2024,2811.17,973,purchase,Phoenix,0
65494,07-04-2024,3458.17,839,refund,San Antonio,0
65495,26-12-2023,3412.42,854,purchase,Phoenix,0
65496,14-01-2024,3067.22,870,refund,Dallas,1
65497,08-02-2024,668.11,28,purchase,Philadelphia,0
65498,31-01-2024,4053.87,302,refund,Phoenix,0
65499,21-02-2024,2412.41,91,purchase,San Jose,0
65500,03-06-2024,1318.31,916,refund,Phoenix,0
65501,03-11-2023,2313.19,784,refund,Chicago,0
65502,21-09-2024,2602.38,40,refund,San Diego,0
65503,27-05-2024,4248.46,638,refund,Dallas,0
65504,12-12-2023,921.04,154,refund,San Jose,0
65505,24-10-2023,3608.69,129,purchase,San Jose,0
65506,14-07-2024,1110.06,76,refund,Philadelphia,0
65507,23-06-2024,1955.59,732,purchase,San Antonio,0
65508,19-03-2024,4341.52,484,refund,San Diego,0
65509,03-09-2024,3977.52,704,purchase,San Antonio,0
65510,15-06-2024,2572.5,749,refund,Los Angeles,0
65511,03-12-2023,2537.62,534,purchase,Phoenix,0
65512,29-02-2024,3019.77,766,purchase,San Jose,0
65513,12-03-2024,393.05,821,refund,Philadelphia,0
65514,05-03-2024,1104.42,84,purchase,San Antonio,0
65515,05-10-2024,3819.77,218,refund,Dallas,0
65516,06-10-2024,3102.63,638,refund,New York,0
65517,18-05-2024,1079.38,833,purchase,San Diego,0
65518,28-07-2024,576.19,591,purchase,Phoenix,0
65519,05-07-2024,2452.61,370,purchase,Dallas,0
65520,26-03-2024,3292.76,177,purchase,Philadelphia,0
65521,21-08-2024,3376.4,292,purchase,Philadelphia,0
65522,15-02-2024,1921.44,645,purchase,San Antonio,0
65523,25-09-2024,4772.92,246,refund,Houston,0
65524,28-08-2024,3294.27,737,purchase,San Diego,0
65525,30-08-2024,4866.3,791,refund,Chicago,0
65526,20-07-2024,2540.54,344,refund,San Jose,0
65527,13-08-2024,601.66,508,refund,Dallas,0
65528,03-12-2023,3216.35,959,purchase,San Antonio,0
65529,04-10-2024,740.88,929,purchase,Philadelphia,0
65530,13-12-2023,3104.76,156,refund,Dallas,0
65531,15-10-2024,163.9,765,purchase,San Antonio,0
65532,06-01-2024,1181.03,512,refund,San Jose,0
65533,17-11-2023,4015.06,420,refund,San Jose,0
65534,02-06-2024,2950.55,261,refund,Chicago,0
65535,19-12-2023,364.43,24,refund,Chicago,0
65536,16-12-2023,4671.86,413,refund,San Antonio,0
65537,19-05-2024,3787.91,795,purchase,Chicago,0
65538,01-04-2024,1386.58,590,purchase,Chicago,1
65539,06-05-2024,301.79,140,refund,Los Angeles,0
65540,08-11-2023,1864.84,353,refund,Chicago,0
65541,02-04-2024,4076.45,128,purchase,San Diego,0
65542,18-09-2024,1979.18,819,refund,San Antonio,0
65543,31-01-2024,4542.2,583,purchase,Chicago,0
65544,21-05-2024,409.66,142,refund,Los Angeles,0
65545,01-03-2024,3342.44,721,purchase,Phoenix,0
65546,19-05-2024,4198.47,758,refund,Los Angeles,0
65547,12-10-2024,4378.12,401,purchase,Chicago,0
65548,01-05-2024,1175.22,464,purchase,San Jose,0
65549,29-10-2023,4805.08,768,refund,Phoenix,0
65550,14-08-2024,3755.27,893,purchase,New York,0
65551,24-09-2024,1849.64,886,purchase,Phoenix,0
65552,07-11-2023,3962.77,317,refund,Chicago,0
65553,17-05-2024,4251.86,466,purchase,San Antonio,0
65554,07-12-2023,3395.34,374,refund,Los Angeles,0
65555,20-06-2024,4322.19,715,refund,Phoenix,0
65556,09-10-2024,3469.6,733,purchase,Philadelphia,0
65557,31-10-2023,2384.35,202,refund,Dallas,0
65558,27-12-2023,4532.67,667,purchase,San Antonio,0
65559,06-03-2024,4056.88,501,refund,San Jose,0
65560,22-04-2024,4019.92,283,purchase,New York,0
65561,30-01-2024,4921.89,153,purchase,New York,0
65562,05-03-2024,2813.52,56,purchase,New York,0
65563,26-09-2024,1476.12,10,refund,San Jose,0
65564,01-02-2024,2110.05,134,purchase,Phoenix,0
65565,02-06-2024,2675.95,630,refund,Los Angeles,0
65566,24-10-2023,4542.86,287,refund,Dallas,0
65567,11-03-2024,4078.6,430,purchase,San Jose,0
65568,12-09-2024,1539.65,570,purchase,Dallas,0
65569,27-03-2024,4946.43,188,refund,San Antonio,0
65570,21-01-2024,32.79,904,purchase,Chicago,0
65571,09-07-2024,3889.67,815,purchase,San Diego,0
65572,04-02-2024,721.25,503,purchase,New York,0
65573,28-10-2023,915.54,326,refund,New York,0
65574,22-06-2024,2147.57,585,purchase,Los Angeles,0
65575,27-04-2024,689.95,129,refund,Los Angeles,0
65576,20-02-2024,1558.72,754,purchase,San Diego,1
65577,17-01-2024,3123.61,154,refund,New York,0
65578,14-04-2024,4741.55,651,refund,San Antonio,0
65579,28-01-2024,910.52,861,purchase,Philadelphia,0
65580,15-12-2023,2423.81,587,purchase,New York,0
65581,27-06-2024,3445,375,purchase,Phoenix,0
65582,11-03-2024,163.46,345,purchase,Philadelphia,0
65583,15-04-2024,2577.73,441,purchase,Chicago,0
65584,20-05-2024,2287.62,259,refund,Philadelphia,0
65585,31-10-2023,4213.55,323,refund,Philadelphia,0
65586,07-04-2024,4791.26,483,refund,Chicago,0
65587,21-06-2024,907.34,244,refund,San Antonio,0
65588,14-10-2024,703.07,930,purchase,Philadelphia,0
65589,16-06-2024,4098.9,33,refund,San Antonio,0
65590,08-08-2024,2169.77,515,purchase,San Antonio,0
65591,12-10-2024,2822.83,288,purchase,Phoenix,0
65592,29-07-2024,3090.5,836,purchase,Phoenix,0
65593,05-07-2024,3245.25,418,refund,Dallas,0
65594,10-07-2024,938.26,366,refund,Phoenix,0
65595,10-04-2024,4372.24,228,purchase,Houston,0
65596,05-02-2024,4421.62,698,purchase,San Antonio,0
65597,18-04-2024,4779.21,394,purchase,New York,0
65598,31-03-2024,3347.63,148,refund,San Jose,0
65599,15-06-2024,4400.46,905,purchase,Houston,0
65600,04-11-2023,3519.1,738,refund,Philadelphia,0
65601,23-07-2024,3833.27,326,refund,Philadelphia,0
65602,12-03-2024,2972.64,80,purchase,San Jose,0
65603,03-04-2024,2938.15,940,purchase,Houston,0
65604,15-06-2024,2258.1,962,purchase,Philadelphia,0
65605,18-08-2024,873.42,479,refund,San Antonio,0
65606,05-02-2024,4194.04,201,refund,San Diego,0
65607,01-07-2024,2251.65,438,purchase,San Antonio,0
65608,07-06-2024,3120.82,320,refund,Dallas,0
65609,24-05-2024,3852.8,889,purchase,Los Angeles,0
